o,h,l,c,v
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1619800329208374,1.1619800329208374,1.1619800329208374,1.1619800329208374,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1629259586334229,1.1629259586334229,1.1629259586334229,1.1629259586334229,0
1.1629259586334229,1.1629259586334229,1.1629259586334229,1.1629259586334229,0
1.1629259586334229,1.1629259586334229,1.1629259586334229,1.1629259586334229,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1629259586334229,1.1629259586334229,1.1629259586334229,1.1629259586334229,0
1.1629259586334229,1.1629259586334229,1.1629259586334229,1.1629259586334229,0
1.163061261177063,1.163061261177063,1.163061261177063,1.163061261177063,0
1.1629259586334229,1.1629259586334229,1.1629259586334229,1.1629259586334229,0
1.1629259586334229,1.1629259586334229,1.1629259586334229,1.1629259586334229,0
1.163061261177063,1.163061261177063,1.163061261177063,1.163061261177063,0
1.163061261177063,1.163061261177063,1.163061261177063,1.163061261177063,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1619800329208374,1.1619800329208374,1.1619800329208374,1.1619800329208374,0
1.1619800329208374,1.1619800329208374,1.1619800329208374,1.1619800329208374,0
1.1619800329208374,1.1619800329208374,1.1619800329208374,1.1619800329208374,0
1.1619800329208374,1.1619800329208374,1.1619800329208374,1.1619800329208374,0
1.1619800329208374,1.1619800329208374,1.1619800329208374,1.1619800329208374,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1619800329208374,1.1619800329208374,1.1619800329208374,1.1619800329208374,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1627906560897827,1.1627906560897827,1.1627906560897827,1.1627906560897827,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1619800329208374,1.1619800329208374,1.1619800329208374,1.1619800329208374,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.1621150970458984,1.1621150970458984,1.1621150970458984,1.1621150970458984,0
1.16225004196167,1.16225004196167,1.16225004196167,1.16225004196167,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.1623852252960205,1.1623852252960205,1.1623852252960205,1.1623852252960205,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.162520408630371,1.162520408630371,1.162520408630371,1.162520408630371,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
1.1626555919647217,1.1626555919647217,1.1626555919647217,1.1626555919647217,0
